name,smiles,mol_weight,logP,c_count,n_count,o_count,rings,aromatic,heavy_atoms,double_bonds,binding_energy,kd,ic50,docking_score,absorption,ppb,clearance,half_life,ames_score,herg_ic50,rmsd,mm_pbsa,overall_score
Tipranavir_9,CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4,587.4022899648376,7.490222534615074,31,2,5,4,1,38,13,-8.261926638290202,3.0135722214367666,43.43618179024157,-9.156848706783551,33.0940499667511,99.0,1.0,21.93952286755004,0.3687129041031128,35.959764153471596,0.7687076637125538,-39.858865601318385,54.00953864030659
Fosamprenavir_0,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,306.9272820281454,2.2788410685077993,16,2,3,4,1,21,10,-8.2341100709249,1.3843364810966297,56.18491756214216,-9.365465739657832,48.50846612354472,86.43834413961376,3.5145847275645647,11.47293863518078,0.42429907182975124,21.113241968869335,1.0286796230933106,-44.03784381568348,49.34320449162567
Fosamprenavir_1,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,314.9373798850328,2.7506065232521033,16,2,3,4,1,21,10,-9.272874161756825,1.96244699614236,26.099172198974692,-10.303829457147264,50.34534583131105,91.40854277196128,1.0,11.01255914579074,0.3889934920137022,26.781298816468272,1.1646101561686013,-39.9464809300635,55.02423501706295
Fosamprenavir_2,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,300.9887098777192,2.789143356980338,16,2,3,4,1,21,10,-9.254531118857496,2.0273185226507358,52.33510492869422,-10.104129710288504,65.96091999300343,80.08702857395963,1.0,11.363157024024927,0.4202424634457186,19.956721022095547,0.3,-45.20370082853072,58.52064585814192
Fosamprenavir_3,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,325.5151082214751,2.6003583603843903,16,2,3,4,1,21,10,-8.6918566744017,1.666897983540717,29.07157705039993,-9.636771929803706,51.37584326237181,88.84985918644787,3.37591861121498,13.038170204313255,0.427590677410251,34.790912841495604,0.7585795516941984,-39.46956879721751,56.66869362732855
Fosamprenavir_4,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,318.9961205826774,2.582423601594729,16,2,3,4,1,21,10,-8.456269992640856,1.7828067688681353,42.0000820064833,-9.34058927346291,51.68434176591461,89.12321600896576,1.947647527476101,14.130549218001974,0.37039214635800527,30.08538559834747,1.6697900735157432,-36.08458419532609,55.704821869071026
Fosamprenavir_5,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,308.1591854526548,2.377258416349186,16,2,3,4,1,21,10,-8.060486178911212,2.5188007342946666,46.176985803543474,-9.173464186015526,57.1122349261049,89.22549930262191,1.0,12.282902690244844,0.2912388682560238,26.722739443149766,1.0328025966774477,-28.955295667848734,58.01555380081135
Fosamprenavir_6,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,316.5623353384084,3.0308328641758076,16,2,3,4,1,21,10,-9.41502491690202,2.492852013436348,42.076799095272705,-10.50185113097043,61.243196475120186,84.84973262359063,4.587884837055445,11.39791676116047,0.3619110842816283,24.650706666642094,0.7361314567416294,-50.649107449153234,64.62110470636073
Fosamprenavir_7,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,330.98465818060765,2.308651913158431,16,2,3,4,1,21,10,-7.9280234830413345,2.489024875938017,52.41002612410061,-9.144191142853963,53.29833044892978,80.98637038744727,1.0,11.274306473643522,0.40357852820747475,21.4095011785217,0.929840951952155,-35.79687917451792,52.8457924199494
Fosamprenavir_8,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,299.5275229124185,2.5253564962699837,16,2,3,4,1,21,10,-8.917909254355367,1.4847145317279309,40.43820575350452,-10.119550221783445,49.023228131704,90.79082954426573,7.937483236164901,9.40848639659636,0.3933770597854004,23.075889523329064,1.1663907894215684,-47.24792906284754,56.824796854813286
Fosamprenavir_9,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,305.7016345464977,2.478024949434402,16,2,3,4,1,21,10,-8.290809110608315,2.4892295408089407,26.76940018027498,-9.061778726771077,49.13505516555324,81.3722210256091,1.3672677222003868,9.606350656682302,0.377185022343711,32.10419540027479,0.65203110871977,-32.554185726064034,63.60465202707586
Amprenavir_0,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,499.27737974298907,3.3242184348426598,25,3,6,4,1,34,9,-8.33441921705043,2.545200897317068,40.267551871650944,-9.209159837643037,26.4890029598241,79.9347239119063,1.0,12.977632051831629,0.36885810663968804,35.26892526616421,0.7380015335682295,-42.06732101190252,54.42505025060502
Amprenavir_1,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,494.7967348344653,2.9159458785254233,25,3,6,4,1,34,9,-8.216586489665145,2.3388040089702975,42.069300979973505,-9.384994248938316,33.91662255758045,99.0,1.0,12.573940580794595,0.3231302780844796,34.344081400606775,1.023716311775675,-42.15903442074286,51.05607537429691
Amprenavir_2,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,493.61876191065437,2.81346576671016,25,3,6,4,1,34,9,-8.560240629885785,2.877472618321088,56.349758717050584,-9.520156966879505,24.244004316831607,76.85185378536269,1.0,12.896480720990832,0.42346405896385775,30.829723624922963,0.8234015234233125,-40.54889902205991,49.04465895250745
Amprenavir_3,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,518.4294336326292,3.0145410182213155,25,3,6,4,1,34,9,-8.489304073852669,2.7815074028497433,26.443450242363923,-9.515907580920814,31.162485717478223,99.0,1.0,16.048311768343957,0.35139443154458255,24.52898272770061,1.4614100110542199,-42.762703835440014,47.14078684311014
Amprenavir_4,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,487.8132954865339,2.598130741823577,25,3,6,4,1,34,9,-9.428243680593678,2.2076841725656253,24.850468203779275,-10.72005977309215,35.91499969258434,80.50095050078353,1.0,16.035074326559535,0.23103603847614473,30.847891513054332,0.39933845548291463,-48.595743729542335,64.88888670134399
Amprenavir_5,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,487.76190509398907,2.8572304196195444,25,3,6,4,1,34,9,-8.193801346438068,2.4075542676206343,32.76701629550732,-8.909914519581923,28.708778110462458,84.69390998309913,1.0,18.70382253363737,0.4600397668747342,26.797451004689158,1.3649449580691668,-43.27253283811654,46.85015748851132
Amprenavir_6,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,513.8423245855213,2.8904544085197847,25,3,6,4,1,34,9,-9.004433451659052,2.798393127170395,24.298425356315853,-9.810844695342718,28.11724288390379,78.67528444959622,1.0,10.837239768795808,0.3672778440874251,26.659051916576704,0.770110173661485,-37.66722453858436,58.91287983489181
Amprenavir_7,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,507.0997501469294,2.44929966240917,25,3,6,4,1,34,9,-8.566543472283769,2.794056786934117,43.19281606762233,-9.733854906217353,30.33861552948691,95.74659018066289,1.0,14.702405510276066,0.34848800192091517,30.709584688918277,0.3,-43.875080907715756,58.03280054029481
Amprenavir_8,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,496.1003441706618,2.521889212080359,25,3,6,4,1,34,9,-8.18352121080118,1.8338664761692556,47.33532371675069,-9.410762274785698,29.41738401231913,81.59806767454394,1.0,15.977864027064431,0.3364213284702579,33.436867523385395,1.0520475403060554,-38.02257866814884,49.30612702782975
Amprenavir_9,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,523.6084482346172,2.463262671820675,25,3,6,4,1,34,9,-8.944635600351306,2.3445579799314364,34.48555962063149,-9.959420159742786,35.53303270516314,99.0,1.0,12.113122193000994,0.3500990517122742,37.11136145251546,1.0847402159821624,-45.06772995060653,56.594550670332744
Zidovudine_0,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],286.5460964597428,0.13704755350362752,10,5,4,4,1,19,5,-8.784520795046882,0.585699079014995,51.09576751047779,-9.76663536080485,56.430890612194744,59.29661905764516,8.223357327361693,6.824144588780253,0.36206824335651433,20.30777109657604,0.7397876226743744,-39.465448261265905,66.41030527334352
Zidovudine_1,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],264.78686787212195,0.2820018255939414,10,5,4,4,1,19,5,-8.122456540676888,1.8587740849989587,35.994712928002414,-9.330206953415138,50.67735913921423,56.252448320452416,9.86791288670826,7.18024303190886,0.41761282867116156,22.258585081901906,0.7090341355514727,-42.440819717484914,61.0790459206368
Zidovudine_2,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],251.07016794653433,0.42257240490580006,10,5,4,4,1,19,5,-9.055928777146761,1.1798926587887895,47.032397531009806,-9.852755699427927,45.64041747013137,60.77462455423535,6.522990978470725,3.072459628130084,0.349328087828331,22.292257677633813,0.7807236528271503,-48.178623281211635,65.22106178154385
Zidovudine_3,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],266.168527475376,0.1177269240617943,10,5,4,4,1,19,5,-8.73270830323523,1.0455882817035262,45.60634333981227,-9.87828902819425,57.23343147258214,54.79722805866867,9.396726692242995,4.970304701157563,0.42727312687834096,19.67707652132846,1.045716686458741,-34.174182388493165,62.7946867516084
Zidovudine_4,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],257.0652629619526,-0.3907205546318401,10,5,4,4,1,19,5,-8.564488885733597,1.8411370538867682,35.25956722057276,-9.359403660316307,49.65562109068765,65.79337763097303,7.835714182943209,2.515048482198888,0.34082432250797523,27.111560357782704,1.2893871811894475,-38.45230866645183,64.68433838753486
Zidovudine_5,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],279.29486141854545,-0.10236501426724698,10,5,4,4,1,19,5,-9.071576337639284,0.6484529351130602,26.200055803183382,-9.85851068444082,44.80412539261203,56.457029495625,9.175031329027844,3.4887201922177007,0.3609833322125949,24.060790451840102,0.796897013617122,-40.877508067649885,62.89072798170776
Zidovudine_6,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],280.57085128143393,-0.25004101876050444,10,5,4,4,1,19,5,-8.384469091257433,0.8517260101747549,34.57072113249636,-9.353371851136933,44.8262266264512,61.22061396000974,3.079040438678378,4.869952180055122,0.47395791292049105,18.45568488281497,0.3,-45.78378237481822,58.60477100116795
Zidovudine_7,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],270.6745220211169,0.47607833247251885,10,5,4,4,1,19,5,-8.794292764631095,1.3777921780892808,30.13431243490755,-9.802658239489487,57.21888359992906,48.777768620722505,8.029987415194228,4.8226224068432195,0.35727369661623065,29.11100696315125,1.2426138897747196,-40.785539328148296,69.05559575765459
Zidovudine_8,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],267.2247364799505,-0.19478546987114087,10,5,4,4,1,19,5,-8.67845654577225,1.8579827425641346,18.666350312407456,-9.86382542454704,61.884055885488806,43.83751066564353,7.764887302723946,5.0874622060921,0.3886393011895662,29.70727051984093,0.8587576025405407,-46.57497443062003,69.99165541279116
Zidovudine_9,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],258.5718611199081,-0.49975706556548727,10,5,4,4,1,19,5,-9.340613873057741,1.4950439164347393,31.674300773851947,-10.47233593853495,55.369793830709824,48.1223285842976,11.738194094725957,5.5741603483443685,0.30238711662886525,28.155692423257943,0.40282755916858864,-40.46188653987625,69.39680407026638
Lamivudine_0,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,214.07083852514427,-0.6964716598184696,8,3,3,4,1,14,3,-7.970404086511265,1.6004230667526411,49.279385564614316,-9.130238667289523,56.24974699529764,56.28095258844768,12.832838900985642,3.6786517259266818,0.3447798005464504,24.278245244776905,1.0333256100769903,-35.87316558331695,56.74029299465429
Lamivudine_1,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,237.74031844792648,-1.0150412773624429,8,3,3,4,1,14,3,-8.74728406514459,0.7609080704056619,52.62285407463337,-10.03396237735188,55.29985448165448,49.51676408715522,12.392356907234872,0.7916842337050256,0.32557592524559936,28.76064730143064,0.9039343790031843,-41.2420715955819,68.88434675023295
Lamivudine_2,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,228.71566512355574,-1.1015493388522395,8,3,3,4,1,14,3,-8.38344201711448,1.3749351386582995,53.09659231922929,-9.607448493406164,50.4991487648457,24.640134410461762,8.634857685345896,0.5,0.3734261837160359,22.245350896520275,0.47722725291970364,-38.439588280780704,68.51636984485792
Lamivudine_3,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,224.37187295637645,-1.083315643983074,8,3,3,4,1,14,3,-8.73713908869468,0.6322282036661047,24.025517212948483,-9.598830296278884,56.28169674957793,39.4568383807968,11.69579884850508,0.5,0.38346507533869545,22.45890752892519,1.1541955703356237,-43.94060244459148,62.811806776061026
Lamivudine_4,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,209.89352283779496,-0.8421898742645656,8,3,3,4,1,14,3,-8.795955938947213,0.6343740570060907,37.673189856902454,-10.05642063992803,51.738682980690974,35.4294778718975,12.574698730485073,4.26395666372719,0.306278697039499,26.78673687721123,0.6052859266093304,-41.09874338615305,71.68874598875776
Lamivudine_5,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,232.83326579790912,-0.8748591482303704,8,3,3,4,1,14,3,-8.349192070890197,0.9598249998628208,37.09840948858412,-9.46117145421583,50.32531921390256,53.882651245192406,10.348139889405438,2.5776932956577316,0.3814026293117817,26.32315612092053,0.3,-41.32696951845267,62.55729624153058
Lamivudine_6,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,222.57800987849492,-0.7305879357463566,8,3,3,4,1,14,3,-8.084490338786797,0.8778035669784168,46.463100160625835,-9.030234676922062,54.182570604897506,38.33201163876566,15.953581824440057,4.392841236996871,0.3153626244568854,25.075988184423082,1.194955153358322,-29.92851114235272,65.267473809923
Lamivudine_7,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,222.95900876745216,-1.2920375518891645,8,3,3,4,1,14,3,-8.104203718466382,1.0863078844613878,51.1134384725669,-8.925522295141217,51.8521027691034,54.108210178076824,12.305463453166517,5.6029164712949395,0.391237304484443,18.657404794037994,1.322178133699854,-28.16058854172688,60.480993132524816
Lamivudine_8,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,212.2404184727456,-0.8896072786512934,8,3,3,4,1,14,3,-7.884468801622399,1.0834040338438218,35.41141414936446,-8.739148196149719,40.12575976446321,48.30004650204976,12.035127809548062,2.915896887763105,0.34823569837738166,26.778471380712464,1.2416828934848945,-33.62260939519633,57.70922917202529
Lamivudine_9,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,210.8732064420605,-1.1988634574096229,8,3,3,4,1,14,3,-9.234159063513818,1.2398143133283017,17.42184765754278,-10.420542538038701,53.43581397595415,50.21662918856988,14.4597269715814,6.146632479553347,0.4294341556810904,20.80758604392519,1.0843815591769985,-45.19140316952763,63.9862783933518
Emtricitabine_0,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,232.4872500850711,-0.40377856387872757,8,3,3,4,1,14,3,-8.04794331513145,0.8066219951022708,31.682979887018323,-9.042819980232824,43.53887212797386,47.52506492980574,11.857325299904527,3.1519874596836224,0.2876948517307867,20.792718345731693,1.0149656324146457,-32.78286440738399,62.11864971032851
Emtricitabine_1,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,264.88863151371174,-0.6136278991748524,8,3,3,4,1,14,3,-8.089110669905763,0.9618445036375752,17.54503155795554,-8.893925628451973,58.077918905184944,48.07988807686866,14.946301857664015,5.2612051694219355,0.43676713296262276,22.85274473908974,1.2993744048589893,-36.8229638118629,63.75819938530931
Emtricitabine_2,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,229.31742719644527,-0.9414638415000764,8,3,3,4,1,14,3,-8.473928907900595,1.477607792345269,47.80810767043352,-9.441235439307892,51.62873418034968,38.37786173995071,18.03902116375473,2.9510960713257264,0.3746044692135438,28.68831239209022,0.6937553834856098,-42.43505519771303,66.77446866304535
Emtricitabine_3,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,243.12557572356158,-0.3564557303627054,8,3,3,4,1,14,3,-8.999039565063674,0.49890598612021664,24.280850778325078,-10.02701720170118,43.328368010438055,61.6984236496321,11.920614461847526,6.752929235523482,0.3536648541576444,20.544237787522658,0.9308022978233643,-40.57509389189579,56.90074184150252
Emtricitabine_4,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,251.49060009917773,-1.0103682266953822,8,3,3,4,1,14,3,-8.651105709696028,0.882199621503374,21.775411338015424,-9.81500344830073,43.46681206485013,62.872531892775925,7.741558238370937,4.0075239614113,0.41229768279368867,25.7511534462981,0.8495484209175412,-46.61275213022119,55.78646116186931
Emtricitabine_5,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,227.39878643272237,-0.8584937731439387,8,3,3,4,1,14,3,-9.218853152985734,1.3734939781084672,46.47139152542826,-10.096390536522751,53.232751690212616,39.13556513749853,18.19993816493686,5.425583689108262,0.36658095898321347,28.422432046592277,1.5486796739507054,-47.569013117227286,65.27760715356574
Emtricitabine_6,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,231.92515042363755,-0.11414155958906247,8,3,3,4,1,14,3,-8.544584757405348,0.8699399283896289,32.88440912010535,-9.256195825666918,49.02108214500846,32.5488838704934,12.730601050235306,6.80149396783065,0.33711574387999504,25.824525430378294,0.40232746810371756,-35.39227371115882,67.16572910519031
Emtricitabine_7,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,234.4363715611965,-0.41089091851317594,8,3,3,4,1,14,3,-8.242948972785927,0.4954859200534923,22.90829251311831,-9.19032703578104,48.48166024698543,45.76807734745718,11.485584666002556,1.6925465509362816,0.4564999267504175,20.650303794040347,0.6870214772706567,-41.363335640256196,63.959482737289086
Emtricitabine_8,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,267.07416807214025,-0.8473369978287176,8,3,3,4,1,14,3,-8.62760842455504,1.5880080823942444,19.644035955059717,-9.456208463388366,48.54667006521514,51.64712879243681,9.974738310013228,7.524136259150209,0.3032021114045114,30.208912805705495,0.8352239241329078,-36.51500502811463,68.90151512884265
Emtricitabine_9,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,253.3962590562248,-0.1437788263563723,8,3,3,4,1,14,3,-8.435165753984979,1.0802711048501394,26.742245432154572,-9.726006850197361,49.14250352497782,43.185083734224484,8.837811577976803,1.3836129752564768,0.3559189247627191,25.60728558701249,1.0890397118505428,-36.036279229937875,61.37084794244366
Tenofovir_0,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,274.64328222261366,-1.1220065762617655,9,5,4,4,1,18,5,-7.864531307034242,0.33856534137537747,52.85585917501262,-8.60525095779527,48.97903083968008,45.95969362345213,12.603029241761888,0.5956189876774858,0.3340191588750626,23.006842561447865,0.8121935344734112,-34.6178730901882,64.62321113359813
Tenofovir_1,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,295.7140562919357,-1.4119694810480188,9,5,4,4,1,18,5,-9.351431978641589,0.800092398690271,22.549909607086317,-10.461769045877052,44.043156534923114,25.70069682151432,10.426151925769384,3.3364159065355734,0.3315210947646883,24.25477185029624,0.9723577872916157,-39.30228043245301,65.32029994509661
Tenofovir_2,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,294.4118422549708,-1.464843011136065,9,5,4,4,1,18,5,-8.33897532003206,0.344970269905663,53.980951998481764,-9.084995615070103,50.254203415730956,38.56937182995759,5.852266157644449,0.5,0.3541981854080426,20.55382939886159,0.7590241028074646,-37.69392021171035,68.59459297239853
Tenofovir_3,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,283.1321936271575,-1.586366616071349,9,5,4,4,1,18,5,-9.224333142655805,-0.0062853185954883095,38.026103447689366,-10.051923833609981,42.846480418861056,24.037886817288204,13.894074596211597,4.486924775627081,0.3626133113948958,32.184335480300994,1.0967334113074472,-38.5559656848593,71.31463524627985
Tenofovir_4,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,286.6212286844079,-1.5579666549027982,9,5,4,4,1,18,5,-9.06456828701382,0.527142111226143,31.269058270739883,-10.30715421737902,39.074568430484646,54.01558076161415,17.556077372254048,0.6223872097185408,0.37403156668612086,22.48402380894381,1.0312549773587225,-38.20985776184364,62.39315207240847
Tenofovir_5,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,278.0089454742185,-1.331578928882758,9,5,4,4,1,18,5,-9.238557415543006,1.3165309816986746,33.67063493476008,-10.373909836561598,45.95834223853944,27.200293875517858,8.034213189982022,0.5,0.32055722139508525,21.38752759219976,0.9935378143564731,-43.98517496759871,67.73009394843373
Tenofovir_6,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,288.03082134566057,-1.4446168005365467,9,5,4,4,1,18,5,-9.187522986820888,0.29895739452021725,34.286113570356875,-10.205328558058564,46.029336643988614,43.68031424453519,18.704260404557232,2.7063147517336192,0.40765365252957136,24.424109425656106,0.9297920171344816,-32.91380773853588,56.62524659056939
Tenofovir_7,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,306.9365495573391,-1.993907950052048,9,5,4,4,1,18,5,-8.48754455764319,1.0378963862549275,50.19348909041543,-9.694733648732273,46.3668312878584,22.003471365129833,9.0070665164494,0.5,0.407769970568293,28.69461242273622,0.9728337049298006,-34.32966374629423,64.44671719734224
Tenofovir_8,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,268.60196799473397,-1.6907504262146027,9,5,4,4,1,18,5,-8.209579781977288,1.3922362938898063,54.07730745925547,-9.450955416745233,50.308408347697714,39.81450754105657,12.68519214228027,1.8589397334751765,0.40088919054848804,23.52120473354835,1.1824504240605562,-42.999064831489186,57.66408844874819
Tenofovir_9,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,284.8148308393974,-2.008862660910293,9,5,4,4,1,18,5,-8.293789727948806,1.1801332910872295,47.75876753821381,-9.31957535663323,47.735883775632516,52.0573387664852,17.22879463081098,1.8258734461321768,0.42820181191589013,21.410188688925288,0.6132396511859415,-49.42743817491703,64.135177009007
Abacavir_0,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,288.49678886443996,0.9588408709546665,14,6,1,4,1,21,5,-8.997905611035293,1.120605031972866,23.604745208348852,-10.050250618868857,54.11706282093031,53.25675980151818,3.784582824053527,3.1653467707478375,0.2954687610567863,25.894973821739054,0.3,-48.64735106724975,69.88760614178865
Abacavir_1,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,266.69966353622056,1.2081570490242126,14,6,1,4,1,21,5,-8.980546753984326,1.0662227524865178,25.81552536922475,-9.794108474846078,49.19071551953474,52.76226770801438,6.259904652075829,7.033433650371777,0.34487844181813565,26.950124615515083,0.6257537801991041,-46.93217475383302,66.16126921306459
Abacavir_2,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,285.1769023751257,0.9734016258977038,14,6,1,4,1,21,5,-8.18429160924637,1.7093249633311491,29.203476523069824,-9.133000046257349,49.01818270642179,62.66253171041913,4.388128862044212,6.2490040528976145,0.46022039078207233,21.777320786701548,1.6231519362792557,-35.80153253833022,53.22034823151089
Abacavir_3,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,292.895029571334,0.8265919010543934,14,6,1,4,1,21,5,-9.31185094479304,2.0425672184024695,28.64574933455232,-10.469498326598758,54.28995176693834,64.98374517571649,1.1194866255622813,7.423803478637216,0.45134402333735024,25.786486705356253,0.7466018150677649,-45.5882060225903,64.07087780409562
Abacavir_4,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,280.56873563328946,0.684104149227433,14,6,1,4,1,21,5,-9.253679033591164,2.0678383372411098,36.74387993238569,-10.138775706103006,51.85117455961678,72.97187846593248,9.581195506681976,5.767141537881169,0.3403389100098315,19.89146740412396,0.960035529820659,-38.9315767170802,57.89289070489999
Abacavir_5,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,283.6037476924812,0.45393258284087123,14,6,1,4,1,21,5,-8.184133931915781,1.914999370348485,25.809395474006863,-9.211633449815123,49.63275547591921,66.22252167779732,6.163980040466055,5.921206499933675,0.35721595178254295,25.90203666487092,0.6463328587314078,-45.36784844767202,66.18126211035244
Abacavir_6,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,272.9057073731366,1.2041092460611318,14,6,1,4,1,21,5,-8.694819765583894,1.5571092130705275,21.70857274227778,-9.932516133917337,45.68631775055567,68.32521770981208,4.174143144117682,6.301544390846578,0.33065606561632715,20.6782372716548,0.8528716031854069,-47.40179249757675,63.164178263180915
Abacavir_7,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,288.98774740346505,0.8717563093908743,14,6,1,4,1,21,5,-9.107941521700074,0.9907717838253305,31.668968965765103,-10.305849937013363,52.18376468016688,57.84969188897237,3.625093568226958,3.1594485187487162,0.43363299614066664,22.434702130242066,1.1936157404640615,-36.33780447982883,55.99721427778814
Abacavir_8,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,285.5614467271891,1.3920159693968357,14,6,1,4,1,21,5,-8.663729208972809,1.8983568711384313,19.23751656493762,-9.562820811798066,54.070513571001705,58.98914479422023,1.0,4.736013426977897,0.367721304059196,20.65658820084679,0.8466303000772993,-45.27822203305555,59.91374701057369
Abacavir_9,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,289.41213366854174,0.7422655927897462,14,6,1,4,1,21,5,-8.949975635031056,2.0620351569577977,32.32050426242183,-9.789259081155542,56.17457653206596,61.289520171779934,2.3934722008259652,6.52116356525516,0.4149051613817889,30.380806631905678,1.1405927686744477,-50.02086187287141,65.62755762585296
Stavudine_0,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,241.9526086862791,-1.2581196061612245,10,2,4,4,1,16,4,-7.945810607828019,1.722539300612355,19.57149814530044,-9.202401577526384,52.73482736714472,52.10446651147085,9.034254956316301,5.544960265412293,0.2934179293614222,20.73218035658729,0.6032810812778886,-44.55466669542457,64.88783335058261
